date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-08-06,1,2026080605008564,AHL,11,14,15,413.10,"6,196.50"
2026-08-06,2,2026080605008313,BBC,32,35,10,"4,278.00","42,780.00"
2026-08-06,3,2026080605008257,BBC,39,60,10,"4,200.00","42,000.00"
2026-08-06,4,2026080605008656,BEDC,34,44,10,322.00,"3,220.00"
2026-08-06,5,2026080605008655,BEDC,34,42,10,320.00,"3,200.00"
2026-08-06,6,2026080605008473,BEDC,52,49,96,319.00,"30,624.00"
2026-08-06,7,2026080605008496,BGWT,58,14,10,557.00,"5,570.00"
2026-08-06,8,2026080605008425,BGWT,58,49,8,556.00,"4,448.00"
2026-08-06,9,2026080605008352,BGWT,57,49,20,553.50,"11,070.00"
2026-08-06,10,2026080605008214,BGWT,47,58,10,555.00,"5,550.00"
2026-08-06,11,2026080605008561,BHDC,34,1,57,429.50,"24,481.50"
2026-08-06,12,2026080605008238,BHDC,58,67,10,429.00,"4,290.00"
2026-08-06,13,2026080605008591,BHL,58,58,10,210.00,"2,100.00"
2026-08-06,14,2026080605008577,BHL,25,21,50,210.80,"10,540.00"
2026-08-06,15,2026080605008576,BHL,25,45,300,210.80,"63,240.00"
2026-08-06,16,2026080605008575,BHL,25,58,"1,529",210.70,"322,160.30"
2026-08-06,17,2026080605008574,BHL,25,21,200,210.70,"42,140.00"
2026-08-06,18,2026080605008573,BHL,25,89,151,210.70,"31,815.70"
2026-08-06,19,2026080605008518,BHL,58,42,400,210.00,"84,000.00"
2026-08-06,20,2026080605008502,BHL,63,42,"2,000",210.00,"420,000.00"
2026-08-06,21,2026080605008355,BHL,49,74,38,209.90,"7,976.20"
2026-08-06,22,2026080605008338,BHL,58,74,12,209.90,"2,518.80"
2026-08-06,23,2026080605008236,BHL,45,74,500,209.70,"104,850.00"
2026-08-06,24,2026080605008572,BHL,25,16,10,210.30,"2,103.00"
2026-08-06,25,2026080605008560,BHL,36,14,100,210.00,"21,000.00"
2026-08-06,26,2026080605008559,BHL,36,41,149,210.00,"31,290.00"
2026-08-06,27,2026080605008535,BHL,58,41,351,210.00,"73,710.00"
2026-08-06,28,2026080605008534,BHL,58,38,20,210.00,"4,200.00"
2026-08-06,29,2026080605008533,BHL,58,42,529,210.00,"111,090.00"
2026-08-06,30,2026080605008624,BHPL,58,95,53,499.00,"26,447.00"
2026-08-06,31,2026080605008623,BHPL,58,19,70,498.00,"34,860.00"
2026-08-06,32,2026080605008622,BHPL,58,58,45,496.00,"22,320.00"
2026-08-06,33,2026080605008621,BHPL,58,25,302,496.00,"149,792.00"
2026-08-06,34,2026080605008620,BHPL,58,58,10,495.90,"4,959.00"
2026-08-06,35,2026080605008619,BHPL,58,66,20,495.00,"9,900.00"
2026-08-06,36,2026080605008495,BHPL,22,34,50,488.20,"24,410.00"
2026-08-06,37,2026080605008494,BHPL,58,34,15,490.00,"7,350.00"
2026-08-06,38,2026080605008491,BHPL,58,86,20,490.00,"9,800.00"
2026-08-06,39,2026080605008490,BHPL,58,34,50,490.00,"24,500.00"
2026-08-06,40,2026080605008489,BHPL,58,57,15,490.00,"7,350.00"
2026-08-06,41,2026080605008610,BHPL,58,66,80,495.00,"39,600.00"
2026-08-06,42,2026080605008609,BHPL,58,58,40,494.90,"19,796.00"
2026-08-06,43,2026080605008608,BHPL,58,33,340,494.80,"168,232.00"
2026-08-06,44,2026080605008607,BHPL,58,22,40,494.40,"19,776.00"
2026-08-06,45,2026080605008554,BHPL,34,22,10,494.40,"4,944.00"
2026-08-06,46,2026080605008506,BHPL,41,34,15,488.00,"7,320.00"
2026-08-06,47,2026080605008662,BNHC,14,4,902,291.00,"262,482.00"
2026-08-06,48,2026080605008661,BNHC,58,4,10,291.00,"2,910.00"
2026-08-06,49,2026080605008660,BNHC,47,4,65,291.00,"18,915.00"
2026-08-06,50,2026080605008659,BNHC,58,4,23,293.20,"6,743.60"
2026-08-06,51,2026080605008618,BNHC,47,4,935,291.00,"272,085.00"
2026-08-06,52,2026080605008617,BNHC,17,4,150,291.00,"43,650.00"
2026-08-06,53,2026080605008274,BNHC,6,14,120,294.00,"35,280.00"
2026-08-06,54,2026080605008266,BNHC,58,14,10,294.00,"2,940.00"
2026-08-06,55,2026080605008249,BNHC,62,39,10,293.00,"2,930.00"
2026-08-06,56,2026080605008248,BNHC,41,39,90,293.00,"26,370.00"
2026-08-06,57,2026080605008578,BNHC,58,4,45,293.10,"13,189.50"
2026-08-06,58,2026080605008553,BNHC,34,28,160,293.00,"46,880.00"
2026-08-06,59,2026080605008526,BNHC,58,28,500,293.00,"146,500.00"
2026-08-06,60,2026080605008476,BNHC,62,28,90,293.00,"26,370.00"
2026-08-06,61,2026080605008475,BNHC,34,28,500,293.10,"146,550.00"
2026-08-06,62,2026080605008324,BNHC,6,10,10,294.00,"2,940.00"
2026-08-06,63,2026080605008584,BNHC,5,4,500,292.00,"146,000.00"
2026-08-06,64,2026080605008583,BNHC,42,4,100,292.00,"29,200.00"
2026-08-06,65,2026080605008582,BNHC,52,4,500,292.20,"146,100.00"
2026-08-06,66,2026080605008581,BNHC,25,4,100,292.30,"29,230.00"
2026-08-06,67,2026080605008580,BNHC,58,4,50,293.00,"14,650.00"
2026-08-06,68,2026080605008579,BNHC,34,4,40,293.00,"11,720.00"
2026-08-06,69,2026080605008616,BNHC,62,4,120,291.00,"34,920.00"
2026-08-06,70,2026080605008615,BNHC,58,4,50,292.00,"14,600.00"
2026-08-06,71,2026080605008614,BNHC,59,4,85,292.00,"24,820.00"
2026-08-06,72,2026080605008613,BNHC,25,4,100,293.00,"29,300.00"
2026-08-06,73,2026080605008612,BNHC,34,4,60,293.10,"17,586.00"
2026-08-06,74,2026080605008585,BNHC,59,4,165,292.00,"48,180.00"
2026-08-06,75,2026080605008312,CHDC,35,5,10,"2,218.00","22,180.00"
2026-08-06,76,2026080605008277,CHDC,77,50,100,"2,216.00","221,600.00"
2026-08-06,77,2026080605008263,CHDC,35,74,84,"2,216.10","186,152.40"
2026-08-06,78,2026080605008260,CHDC,74,58,1,"2,216.00","2,216.00"
2026-08-06,79,2026080605008603,CIT,56,4,23,"1,710.00","39,330.00"
2026-08-06,80,2026080605008571,CIT,44,3,41,"1,710.00","70,110.00"
2026-08-06,81,2026080605008558,CIT,44,3,17,"1,710.00","29,070.00"
2026-08-06,82,2026080605008529,CIT,44,64,10,"1,710.00","17,100.00"
2026-08-06,83,2026080605008414,CIT,44,45,32,"1,710.00","54,720.00"
2026-08-06,84,2026080605008321,CIT,44,1,200,"1,710.00","342,000.00"
2026-08-06,85,2026080605008507,CKHL,92,58,10,578.20,"5,782.00"
2026-08-06,86,2026080605008299,CLI,1,32,12,440.10,"5,281.20"
2026-08-06,87,2026080605008283,CLI,1,59,13,440.10,"5,721.30"
2026-08-06,88,2026080605008268,CLI,21,59,3,426.90,"1,280.70"
2026-08-06,89,2026080605008492,DOLTI,64,54,27,320.00,"8,640.00"
2026-08-06,90,2026080605008485,DOLTI,86,83,100,318.10,"31,810.00"
2026-08-06,91,2026080605008413,DOLTI,5,13,50,318.00,"15,900.00"
2026-08-06,92,2026080605008412,DOLTI,70,13,954,318.00,"303,372.00"
2026-08-06,93,2026080605008411,DOLTI,6,13,200,318.10,"63,620.00"
2026-08-06,94,2026080605008410,DOLTI,49,13,13,318.20,"4,136.60"
2026-08-06,95,2026080605008409,DOLTI,52,13,47,318.70,"14,978.90"
2026-08-06,96,2026080605008408,DOLTI,58,13,50,319.00,"15,950.00"
2026-08-06,97,2026080605008235,DOLTI,65,47,77,320.00,"24,640.00"
2026-08-06,98,2026080605008510,DORDI,58,51,200,254.00,"50,800.00"
2026-08-06,99,2026080605008606,EHPL,58,83,30,344.00,"10,320.00"
2026-08-06,100,2026080605008433,EHPL,49,83,10,344.00,"3,440.00"
2026-08-06,101,2026080605008629,GCIL,58,14,1,348.00,348.00
2026-08-06,102,2026080605008223,GCIL,21,58,12,350.20,"4,202.40"
2026-08-06,103,2026080605008305,GCIL,21,35,18,350.20,"6,303.60"
2026-08-06,104,2026080605008301,GCIL,21,48,300,350.20,"105,060.00"
2026-08-06,105,2026080605008341,GCIL,49,83,10,350.10,"3,501.00"
2026-08-06,106,2026080605008340,GCIL,100,83,966,350.10,"338,196.60"
2026-08-06,107,2026080605008339,GCIL,40,83,14,350.20,"4,902.80"
2026-08-06,108,2026080605008308,GCIL,100,35,34,350.10,"11,903.40"
