date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-07-08,1,2026070805008995,BEDC,45,33,50,321.10,"16,055.00"
2026-07-08,2,2026070805008969,BEDC,41,94,100,322.00,"32,200.00"
2026-07-08,3,2026070805008606,BEDC,42,48,205,323.00,"66,215.00"
2026-07-08,4,2026070805008608,BEDC,17,48,95,322.00,"30,590.00"
2026-07-08,5,2026070805008607,BEDC,32,48,200,323.00,"64,600.00"
2026-07-08,6,2026070805008885,BEDC,41,94,800,322.00,"257,600.00"
2026-07-08,7,2026070805008884,BEDC,17,94,100,322.00,"32,200.00"
2026-07-08,8,2026070805008883,BEDC,58,94,25,322.00,"8,050.00"
2026-07-08,9,2026070805008882,BEDC,17,94,35,322.00,"11,270.00"
2026-07-08,10,2026070805009070,BGWT,47,48,10,562.90,"5,629.00"
2026-07-08,11,2026070805008901,BGWT,57,48,40,562.90,"22,516.00"
2026-07-08,12,2026070805008957,BHDC,38,4,30,432.00,"12,960.00"
2026-07-08,13,2026070805008933,BHDC,57,72,102,430.30,"43,890.60"
2026-07-08,14,2026070805008932,BHDC,49,72,118,430.40,"50,787.20"
2026-07-08,15,2026070805008931,BHDC,34,72,50,430.50,"21,525.00"
2026-07-08,16,2026070805008930,BHDC,41,72,700,430.60,"301,420.00"
2026-07-08,17,2026070805008929,BHDC,34,72,30,430.60,"12,918.00"
2026-07-08,18,2026070805008888,BHDC,34,32,20,430.60,"8,612.00"
2026-07-08,19,2026070805008886,BHDC,4,4,20,432.00,"8,640.00"
2026-07-08,20,2026070805008719,BHDC,43,56,100,431.00,"43,100.00"
2026-07-08,21,2026070805008921,BHL,48,57,103,205.10,"21,125.30"
2026-07-08,22,2026070805008918,BHL,34,89,11,206.00,"2,266.00"
2026-07-08,23,2026070805008873,BHL,32,17,278,205.00,"56,990.00"
2026-07-08,24,2026070805008872,BHL,42,17,15,205.00,"3,075.00"
2026-07-08,25,2026070805008871,BHL,36,17,100,205.00,"20,500.00"
2026-07-08,26,2026070805008870,BHL,38,17,87,205.00,"17,835.00"
2026-07-08,27,2026070805008743,BHL,48,47,10,206.00,"2,060.00"
2026-07-08,28,2026070805008742,BHL,48,14,145,206.00,"29,870.00"
2026-07-08,29,2026070805008739,BHL,42,14,367,206.00,"75,602.00"
2026-07-08,30,2026070805008643,BHL,42,14,285,206.00,"58,710.00"
2026-07-08,31,2026070805008642,BHL,42,35,215,206.00,"44,290.00"
2026-07-08,32,2026070805008801,BHL,59,17,10,205.40,"2,054.00"
2026-07-08,33,2026070805008800,BHL,35,17,717,205.50,"147,343.50"
2026-07-08,34,2026070805008799,BHL,25,17,60,205.60,"12,336.00"
2026-07-08,35,2026070805008798,BHL,49,17,145,205.60,"29,812.00"
2026-07-08,36,2026070805008797,BHL,58,17,30,206.00,"6,180.00"
2026-07-08,37,2026070805008796,BHL,48,17,345,206.00,"71,070.00"
2026-07-08,38,2026070805008807,BHL,50,17,20,205.10,"4,102.00"
2026-07-08,39,2026070805008806,BHL,57,17,100,205.20,"20,520.00"
2026-07-08,40,2026070805008805,BHL,17,17,200,205.20,"41,040.00"
2026-07-08,41,2026070805008804,BHL,57,17,50,205.30,"10,265.00"
2026-07-08,42,2026070805008803,BHL,50,17,20,205.30,"4,106.00"
2026-07-08,43,2026070805008802,BHL,49,17,30,205.40,"6,162.00"
2026-07-08,44,2026070805008813,BHL,38,17,200,205.00,"41,000.00"
2026-07-08,45,2026070805008812,BHL,51,17,10,205.00,"2,050.00"
2026-07-08,46,2026070805008811,BHL,49,17,100,205.00,"20,500.00"
2026-07-08,47,2026070805008810,BHL,45,17,40,205.00,"8,200.00"
2026-07-08,48,2026070805008809,BHL,44,17,"1,000",205.10,"205,100.00"
2026-07-08,49,2026070805008808,BHL,29,17,100,205.10,"20,510.00"
2026-07-08,50,2026070805008819,BHL,80,17,200,205.00,"41,000.00"
2026-07-08,51,2026070805008818,BHL,42,17,10,205.00,"2,050.00"
2026-07-08,52,2026070805008817,BHL,38,17,100,205.00,"20,500.00"
2026-07-08,53,2026070805008816,BHL,1,17,500,205.00,"102,500.00"
2026-07-08,54,2026070805008815,BHL,38,17,200,205.00,"41,000.00"
2026-07-08,55,2026070805008814,BHL,5,17,10,205.00,"2,050.00"
2026-07-08,56,2026070805008840,BHL,17,17,500,206.50,"103,250.00"
2026-07-08,57,2026070805008824,BHL,38,17,213,205.00,"43,665.00"
