date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-09-15,1,2026091505019222,AHL,45,35,10,376.10,"3,761.00"
2026-09-15,2,2026091505019210,AHL,45,19,15,376.10,"5,641.50"
2026-09-15,3,2026091505019319,BBC,59,41,20,"4,136.00","82,720.00"
2026-09-15,4,2026091505019385,BEDC,7,47,50,309.90,"15,495.00"
2026-09-15,5,2026091505019384,BEDC,7,54,100,309.80,"30,980.00"
2026-09-15,6,2026091505019042,BEDC,7,11,190,309.00,"58,710.00"
2026-09-15,7,2026091505019046,BEDC,7,17,"1,146",309.90,"355,145.40"
2026-09-15,8,2026091505019045,BEDC,7,54,50,309.80,"15,490.00"
2026-09-15,9,2026091505019044,BEDC,7,54,40,309.70,"12,388.00"
2026-09-15,10,2026091505019043,BEDC,7,51,74,309.00,"22,866.00"
2026-09-15,11,2026091505019221,BEDC,7,38,30,309.90,"9,297.00"
2026-09-15,12,2026091505019220,BEDC,7,39,260,309.90,"80,574.00"
2026-09-15,13,2026091505019219,BEDC,7,54,10,309.00,"3,090.00"
2026-09-15,14,2026091505019291,BGWT,85,71,"1,000",505.00,"505,000.00"
2026-09-15,15,2026091505019317,BHDC,49,35,110,433.70,"47,707.00"
2026-09-15,16,2026091505019316,BHDC,49,43,100,433.70,"43,370.00"
2026-09-15,17,2026091505019315,BHDC,49,36,190,433.60,"82,384.00"
2026-09-15,18,2026091505019198,BHDC,90,36,490,433.60,"212,464.00"
2026-09-15,19,2026091505019103,BHDC,6,6,11,433.00,"4,763.00"
2026-09-15,20,2026091505019102,BHDC,6,6,11,432.80,"4,760.80"
2026-09-15,21,2026091505019534,BHL,48,25,145,216.00,"31,320.00"
2026-09-15,22,2026091505019400,BHL,49,42,10,217.00,"2,170.00"
2026-09-15,23,2026091505019335,BHL,49,42,130,217.00,"28,210.00"
2026-09-15,24,2026091505019334,BHL,49,50,100,217.00,"21,700.00"
2026-09-15,25,2026091505019333,BHL,49,42,10,217.00,"2,170.00"
2026-09-15,26,2026091505019332,BHL,49,58,25,217.00,"5,425.00"
2026-09-15,27,2026091505019331,BHL,49,40,100,216.90,"21,690.00"
2026-09-15,28,2026091505019330,BHL,49,6,25,216.90,"5,422.50"
