date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-08-20,1,2026082005012389,BEDC,26,1,50,307.00,"15,350.00"
2026-08-20,2,2026082005012388,BEDC,26,90,40,307.00,"12,280.00"
2026-08-20,3,2026082005012241,BEDC,17,90,60,307.00,"18,420.00"
2026-08-20,4,2026082005012165,BEDC,77,83,500,306.30,"153,150.00"
2026-08-20,5,2026082005012443,BGWT,47,32,10,520.00,"5,200.00"
2026-08-20,6,2026082005012074,BHDC,81,48,260,434.00,"112,840.00"
2026-08-20,7,2026082005012073,BHDC,81,48,740,433.70,"320,938.00"
2026-08-20,8,2026082005012071,BHDC,44,48,260,433.70,"112,762.00"
2026-08-20,9,2026082005012020,BHDC,44,13,40,433.00,"17,320.00"
2026-08-20,10,2026082005012184,BHL,45,26,130,208.00,"27,040.00"
2026-08-20,11,2026082005012015,BHL,44,85,726,207.00,"150,282.00"
2026-08-20,12,2026082005012014,BHL,45,85,"1,557",207.20,"322,610.40"
2026-08-20,13,2026082005012013,BHL,33,85,200,207.20,"41,440.00"
2026-08-20,14,2026082005012012,BHL,53,85,250,207.20,"51,800.00"
2026-08-20,15,2026082005012011,BHL,74,85,100,207.20,"20,720.00"
2026-08-20,16,2026082005012010,BHL,62,85,150,207.50,"31,125.00"
2026-08-20,17,2026082005012009,BHL,44,85,860,207.50,"178,450.00"
2026-08-20,18,2026082005012008,BHL,32,85,650,207.50,"134,875.00"
2026-08-20,19,2026082005012285,BHPL,4,49,155,468.10,"72,555.50"
2026-08-20,20,2026082005012284,BHPL,22,49,100,469.00,"46,900.00"
2026-08-20,21,2026082005012283,BHPL,38,49,25,469.10,"11,727.50"
2026-08-20,22,2026082005012282,BHPL,41,49,160,469.10,"75,056.00"
2026-08-20,23,2026082005012281,BHPL,22,49,20,469.20,"9,384.00"
2026-08-20,24,2026082005012280,BHPL,22,49,20,469.20,"9,384.00"
2026-08-20,25,2026082005012279,BHPL,38,49,20,469.30,"9,386.00"
2026-08-20,26,2026082005012446,BNHC,45,41,20,279.80,"5,596.00"
2026-08-20,27,2026082005012271,BNHC,11,22,100,278.50,"27,850.00"
2026-08-20,28,2026082005012240,BNHC,11,51,20,278.50,"5,570.00"
2026-08-20,29,2026082005012130,BNHC,35,48,200,278.30,"55,660.00"
2026-08-20,30,2026082005012431,CHDC,86,32,10,"2,205.90","22,059.00"
2026-08-20,31,2026082005012299,CHDC,49,19,90,"2,205.00","198,450.00"
2026-08-20,32,2026082005012232,CHDC,86,19,10,"2,205.00","22,050.00"
2026-08-20,33,2026082005012346,CIT,91,42,48,"1,695.00","81,360.00"
2026-08-20,34,2026082005012190,CIT,11,42,28,"1,695.00","47,460.00"
2026-08-20,35,2026082005012173,CIT,38,42,10,"1,695.00","16,950.00"
2026-08-20,36,2026082005012055,CIT,42,42,18,"1,695.00","30,510.00"
2026-08-20,37,2026082005012445,CKHL,57,45,10,588.00,"5,880.00"
2026-08-20,38,2026082005012444,CKHL,57,14,10,583.00,"5,830.00"
2026-08-20,39,2026082005012339,CLI,8,4,50,440.00,"22,000.00"
2026-08-20,40,2026082005012296,CLI,21,4,10,440.00,"4,400.00"
2026-08-20,41,2026082005012031,CLI,26,45,230,442.00,"101,660.00"
2026-08-20,42,2026082005012030,CLI,26,49,13,442.00,"5,746.00"
2026-08-20,43,2026082005012029,CLI,26,19,100,440.00,"44,000.00"
2026-08-20,44,2026082005012028,CLI,26,35,13,440.00,"5,720.00"
2026-08-20,45,2026082005012021,CLI,26,32,13,440.00,"5,720.00"
2026-08-20,46,2026082005012027,CLI,26,42,60,440.00,"26,400.00"
2026-08-20,47,2026082005012026,CLI,26,45,13,440.00,"5,720.00"
2026-08-20,48,2026082005012025,CLI,26,39,13,440.00,"5,720.00"
2026-08-20,49,2026082005012024,CLI,26,13,13,440.00,"5,720.00"
2026-08-20,50,2026082005012023,CLI,26,66,13,440.00,"5,720.00"
2026-08-20,51,2026082005012022,CLI,26,66,13,440.00,"5,720.00"
2026-08-20,52,2026082005012233,DOLTI,35,48,10,308.90,"3,089.00"
2026-08-20,53,2026082005012433,DORDI,58,59,75,249.00,"18,675.00"
2026-08-20,54,2026082005012148,DORDI,45,49,"1,000",249.20,"249,200.00"
2026-08-20,55,2026082005012048,EHPL,59,42,500,333.00,"166,500.00"
2026-08-20,56,2026082005012399,ENL,60,56,10,818.50,"8,185.00"
2026-08-20,57,2026082005012465,GVL,59,67,155,482.30,"74,756.50"
2026-08-20,58,2026082005012464,GVL,59,25,100,482.20,"48,220.00"
2026-08-20,59,2026082005012463,GVL,59,14,50,482.00,"24,100.00"
2026-08-20,60,2026082005012462,GVL,59,37,195,482.00,"93,990.00"
2026-08-20,61,2026082005012090,GVL,45,32,20,481.00,"9,620.00"
2026-08-20,62,2026082005012123,GVL,45,37,20,482.00,"9,640.00"
2026-08-20,63,2026082005012092,GVL,53,32,660,480.50,"317,130.00"
2026-08-20,64,2026082005012091,GVL,45,32,20,481.00,"9,620.00"
2026-08-20,65,2026082005012408,HATHY,45,48,55,581.00,"31,955.00"
2026-08-20,66,2026082005012407,HATHY,22,48,10,581.00,"5,810.00"
2026-08-20,67,2026082005012263,HATHY,49,49,100,583.70,"58,370.00"
2026-08-20,68,2026082005012238,HATHY,22,49,365,583.70,"213,050.50"
2026-08-20,69,2026082005012237,HATHY,22,32,135,583.60,"78,786.00"
2026-08-20,70,2026082005012076,HATHY,49,48,100,583.90,"58,390.00"
2026-08-20,71,2026082005012046,HATHY,75,48,35,583.90,"20,436.50"
2026-08-20,72,2026082005011996,HDL,42,28,20,"1,177.00","23,540.00"
2026-08-20,73,2026082005011995,HDL,45,28,160,"1,177.50","188,400.00"
2026-08-20,74,2026082005011994,HDL,34,28,10,"1,178.00","11,780.00"
2026-08-20,75,2026082005011993,HDL,34,28,10,"1,178.00","11,780.00"
2026-08-20,76,2026082005011992,HDL,49,28,60,"1,178.00","70,680.00"
2026-08-20,77,2026082005011991,HDL,16,28,160,"1,178.50","188,560.00"
2026-08-20,78,2026082005011998,HDL,51,28,14,"1,177.00","16,478.00"
2026-08-20,79,2026082005011997,HDL,46,28,10,"1,177.00","11,770.00"
2026-08-20,80,2026082005012082,HDL,57,47,142,"1,177.00","167,134.00"
2026-08-20,81,2026082005012070,HDL,50,47,10,"1,177.00","11,770.00"
2026-08-20,82,2026082005012069,HDL,51,47,28,"1,177.00","32,956.00"
2026-08-20,83,2026082005012469,HHL,52,38,100,329.10,"32,910.00"
2026-08-20,84,2026082005012458,HHL,57,48,175,329.90,"57,732.50"
2026-08-20,85,2026082005012231,HHL,52,48,10,329.90,"3,299.00"
2026-08-20,86,2026082005012019,HHL,25,17,10,329.00,"3,290.00"
2026-08-20,87,2026082005011982,HHL,52,17,680,330.00,"224,400.00"
2026-08-20,88,2026082005011981,HHL,52,41,320,330.00,"105,600.00"
2026-08-20,89,2026082005012449,HIDCL,57,40,57,253.80,"14,466.60"
2026-08-20,90,2026082005012448,HIDCL,57,62,200,253.00,"50,600.00"
2026-08-20,91,2026082005012447,HIDCL,57,34,243,253.00,"61,479.00"
2026-08-20,92,2026082005012439,HIDCL,53,34,10,253.00,"2,530.00"
2026-08-20,93,2026082005012375,HIDCL,52,4,203,251.20,"50,993.60"
2026-08-20,94,2026082005012374,HIDCL,58,4,100,251.50,"25,150.00"
2026-08-20,95,2026082005012088,HIDCL,32,21,64,253.00,"16,192.00"
2026-08-20,96,2026082005012134,HIDCL,28,38,97,253.70,"24,608.90"
2026-08-20,97,2026082005012133,HIDCL,28,42,700,253.00,"177,100.00"
2026-08-20,98,2026082005012132,HIDCL,28,21,639,253.00,"161,667.00"
2026-08-20,99,2026082005012131,HIDCL,28,4,54,252.00,"13,608.00"
2026-08-20,100,2026082005012107,HIDCL,58,4,30,252.00,"7,560.00"
2026-08-20,101,2026082005012106,HIDCL,41,4,75,252.00,"18,900.00"
2026-08-20,102,2026082005012396,HRL,64,45,100,570.00,"57,000.00"
2026-08-20,103,2026082005012272,HRL,4,90,200,571.00,"114,200.00"
2026-08-20,104,2026082005012269,HRL,64,11,155,570.00,"88,350.00"
2026-08-20,105,2026082005012268,HRL,38,11,200,570.00,"114,000.00"
2026-08-20,106,2026082005012261,HRL,52,90,50,571.00,"28,550.00"
2026-08-20,107,2026082005012135,HRL,89,42,25,571.50,"14,287.50"
2026-08-20,108,2026082005012032,HRL,34,48,20,570.00,"11,400.00"
2026-08-20,109,2026082005012450,IHL,26,74,10,326.00,"3,260.00"
2026-08-20,110,2026082005012298,IHL,3,42,100,325.00,"32,500.00"
2026-08-20,111,2026082005012181,IHL,3,6,30,325.00,"9,750.00"
2026-08-20,112,2026082005012276,ILI,97,45,185,415.00,"76,775.00"
2026-08-20,113,2026082005012239,ILI,28,17,12,416.00,"4,992.00"
2026-08-20,114,2026082005012189,ILI,97,45,60,415.00,"24,900.00"
2026-08-20,115,2026082005011979,ILI,97,58,37,415.00,"15,355.00"
2026-08-20,116,2026082005012387,KBSH,56,52,30,938.50,"28,155.00"
2026-08-20,117,2026082005012386,KBSH,56,62,60,938.20,"56,292.00"
2026-08-20,118,2026082005012385,KBSH,56,52,10,938.00,"9,380.00"
2026-08-20,119,2026082005012384,KBSH,56,34,50,935.00,"46,750.00"
2026-08-20,120,2026082005012278,KBSH,62,58,55,921.00,"50,655.00"
2026-08-20,121,2026082005012044,KBSH,56,62,10,938.20,"9,382.00"
2026-08-20,122,2026082005012002,KBSH,62,56,100,920.00,"92,000.00"
2026-08-20,123,2026082005012424,MAKAR,38,43,"1,191",420.00,"500,220.00"
2026-08-20,124,2026082005012423,MAKAR,38,41,500,420.00,"210,000.00"
2026-08-20,125,2026082005012422,MAKAR,38,48,500,420.00,"210,000.00"
2026-08-20,126,2026082005012421,MAKAR,38,35,700,420.00,"294,000.00"
2026-08-20,127,2026082005012420,MAKAR,38,58,20,420.00,"8,400.00"
2026-08-20,128,2026082005012419,MAKAR,38,35,10,420.00,"4,200.00"
2026-08-20,129,2026082005012101,MAKAR,50,34,141,415.70,"58,613.70"
2026-08-20,130,2026082005012100,MAKAR,36,34,229,415.80,"95,218.20"
2026-08-20,131,2026082005012099,MAKAR,16,34,100,416.00,"41,600.00"
2026-08-20,132,2026082005012098,MAKAR,54,34,30,416.10,"12,483.00"
2026-08-20,133,2026082005012161,MAKAR,58,41,370,417.00,"154,290.00"
2026-08-20,134,2026082005012160,MAKAR,58,34,130,416.90,"54,197.00"
2026-08-20,135,2026082005012128,MAKAR,33,38,359,415.10,"149,020.90"
2026-08-20,136,2026082005012127,MAKAR,38,38,32,415.10,"13,283.20"
2026-08-20,137,2026082005012126,MAKAR,60,38,500,415.20,"207,600.00"
2026-08-20,138,2026082005012125,MAKAR,50,38,109,415.70,"45,311.30"
2026-08-20,139,2026082005012412,MAKAR,38,36,50,417.90,"20,895.00"
2026-08-20,140,2026082005012411,MAKAR,38,47,10,417.80,"4,178.00"
2026-08-20,141,2026082005012410,MAKAR,38,57,500,417.00,"208,500.00"
2026-08-20,142,2026082005012409,MAKAR,38,41,99,417.00,"41,283.00"
2026-08-20,143,2026082005012393,MAKAR,47,58,100,415.20,"41,520.00"
2026-08-20,144,2026082005012392,MAKAR,58,58,200,415.30,"83,060.00"
2026-08-20,145,2026082005012418,MAKAR,38,64,100,420.00,"42,000.00"
2026-08-20,146,2026082005012417,MAKAR,38,14,500,419.80,"209,900.00"
2026-08-20,147,2026082005012416,MAKAR,38,63,100,419.40,"41,940.00"
2026-08-20,148,2026082005012415,MAKAR,38,48,100,418.90,"41,890.00"
2026-08-20,149,2026082005012414,MAKAR,38,74,500,418.00,"209,000.00"
2026-08-20,150,2026082005012413,MAKAR,38,14,120,417.90,"50,148.00"
2026-08-20,151,2026082005012456,MANDU,34,7,10,840.00,"8,400.00"
2026-08-20,152,2026082005012383,MANDU,34,43,210,840.00,"176,400.00"
2026-08-20,153,2026082005012382,MANDU,34,45,200,840.00,"168,000.00"
2026-08-20,154,2026082005012338,MANDU,34,35,200,840.00,"168,000.00"
2026-08-20,155,2026082005012337,MANDU,34,52,100,840.00,"84,000.00"
2026-08-20,156,2026082005012336,MANDU,34,36,100,840.00,"84,000.00"
2026-08-20,157,2026082005012087,MANDU,6,71,39,831.00,"32,409.00"
2026-08-20,158,2026082005012086,MANDU,6,58,50,830.50,"41,525.00"
2026-08-20,159,2026082005012085,MANDU,6,35,10,830.00,"8,300.00"
2026-08-20,160,2026082005012275,MANDU,3,4,50,831.00,"41,550.00"
2026-08-20,161,2026082005012265,MANDU,3,32,10,831.00,"8,310.00"
2026-08-20,162,2026082005012171,MANDU,3,58,50,831.00,"41,550.00"
2026-08-20,163,2026082005012169,MANDU,3,45,80,831.00,"66,480.00"
2026-08-20,164,2026082005012149,MANDU,3,58,40,831.00,"33,240.00"
2026-08-20,165,2026082005012146,MANDU,3,14,200,831.00,"166,200.00"
2026-08-20,166,2026082005012317,MANDU,34,58,10,834.00,"8,340.00"
2026-08-20,167,2026082005012316,MANDU,34,33,40,833.00,"33,320.00"
2026-08-20,168,2026082005012315,MANDU,34,10,50,833.00,"41,650.00"
2026-08-20,169,2026082005012314,MANDU,34,56,109,832.00,"90,688.00"
2026-08-20,170,2026082005012313,MANDU,34,56,60,832.00,"49,920.00"
2026-08-20,171,2026082005012312,MANDU,34,19,50,831.90,"41,595.00"
2026-08-20,172,2026082005012323,MANDU,34,41,10,835.00,"8,350.00"
2026-08-20,173,2026082005012322,MANDU,34,38,10,835.00,"8,350.00"
2026-08-20,174,2026082005012321,MANDU,34,45,10,835.00,"8,350.00"
2026-08-20,175,2026082005012320,MANDU,34,49,40,834.50,"33,380.00"
2026-08-20,176,2026082005012319,MANDU,34,38,300,834.00,"250,200.00"
2026-08-20,177,2026082005012318,MANDU,34,49,10,834.00,"8,340.00"
2026-08-20,178,2026082005012329,MANDU,34,56,10,839.30,"8,393.00"
2026-08-20,179,2026082005012328,MANDU,34,38,100,839.00,"83,900.00"
2026-08-20,180,2026082005012327,MANDU,34,96,50,839.00,"41,950.00"
2026-08-20,181,2026082005012326,MANDU,34,58,100,838.00,"83,800.00"
2026-08-20,182,2026082005012325,MANDU,34,41,10,836.00,"8,360.00"
2026-08-20,183,2026082005012324,MANDU,34,32,20,835.00,"16,700.00"
2026-08-20,184,2026082005012335,MANDU,34,42,325,840.00,"273,000.00"
2026-08-20,185,2026082005012334,MANDU,34,41,10,840.00,"8,400.00"
2026-08-20,186,2026082005012333,MANDU,34,58,10,840.00,"8,400.00"
2026-08-20,187,2026082005012332,MANDU,34,46,660,839.90,"554,334.00"
2026-08-20,188,2026082005012331,MANDU,34,46,20,839.40,"16,788.00"
2026-08-20,189,2026082005012330,MANDU,34,58,10,839.30,"8,393.00"
2026-08-20,190,2026082005012270,MBJC,26,70,30,264.00,"7,920.00"
2026-08-20,191,2026082005012256,MBJC,38,7,10,265.00,"2,650.00"
2026-08-20,192,2026082005012255,MBJC,38,50,50,265.00,"13,250.00"
2026-08-20,193,2026082005012254,MBJC,38,40,10,265.00,"2,650.00"
2026-08-20,194,2026082005012253,MBJC,38,57,50,265.00,"13,250.00"
2026-08-20,195,2026082005012252,MBJC,38,58,50,265.00,"13,250.00"
2026-08-20,196,2026082005012251,MBJC,38,22,90,264.50,"23,805.00"
2026-08-20,197,2026082005012164,MBJC,38,45,10,264.00,"2,640.00"
2026-08-20,198,2026082005012122,MBJC,38,51,90,264.00,"23,760.00"
2026-08-20,199,2026082005012094,MBJC,95,22,10,264.50,"2,645.00"
2026-08-20,200,2026082005012266,MCHL,42,45,10,280.00,"2,800.00"
2026-08-20,201,2026082005012193,MCHL,42,42,200,279.00,"55,800.00"
2026-08-20,202,2026082005012192,MCHL,42,1,50,279.00,"13,950.00"
