date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-06-30,1,2026063005010904,BBC,1,99,10,"4,162.00","41,620.00"
2026-06-30,2,2026063005010497,BBC,1,66,10,"4,159.00","41,590.00"
2026-06-30,3,2026063005010468,BEDC,35,45,19,324.00,"6,156.00"
2026-06-30,4,2026063005010603,BEDC,34,74,50,325.00,"16,250.00"
2026-06-30,5,2026063005010593,BEDC,58,74,20,325.00,"6,500.00"
2026-06-30,6,2026063005010526,BEDC,7,74,10,325.00,"3,250.00"
2026-06-30,7,2026063005010621,BEDC,42,42,30,326.00,"9,780.00"
2026-06-30,8,2026063005010620,BEDC,42,74,70,325.00,"22,750.00"
2026-06-30,9,2026063005010853,BEDC,22,49,30,325.00,"9,750.00"
2026-06-30,10,2026063005010760,BEDC,1,54,330,326.00,"107,580.00"
2026-06-30,11,2026063005010759,BEDC,1,42,70,326.00,"22,820.00"
2026-06-30,12,2026063005010799,BGWT,79,57,50,587.10,"29,355.00"
2026-06-30,13,2026063005010798,BGWT,29,57,50,587.10,"29,355.00"
2026-06-30,14,2026063005010797,BGWT,49,57,55,587.10,"32,290.50"
2026-06-30,15,2026063005010796,BGWT,7,57,10,588.00,"5,880.00"
2026-06-30,16,2026063005010795,BGWT,45,57,87,588.00,"51,156.00"
2026-06-30,17,2026063005010890,BHL,48,19,10,206.20,"2,062.00"
2026-06-30,18,2026063005010770,BHL,38,1,250,206.00,"51,500.00"
2026-06-30,19,2026063005010769,BHL,38,32,116,206.00,"23,896.00"
2026-06-30,20,2026063005010768,BHL,33,32,785,206.10,"161,788.50"
2026-06-30,21,2026063005010767,BHL,49,32,99,206.20,"20,413.80"
2026-06-30,22,2026063005010726,BHL,48,29,25,206.80,"5,170.00"
2026-06-30,23,2026063005010664,BHL,42,29,10,206.80,"2,068.00"
2026-06-30,24,2026063005010663,BHL,42,44,123,206.80,"25,436.40"
2026-06-30,25,2026063005010610,BHL,34,44,10,206.80,"2,068.00"
2026-06-30,26,2026063005010554,BHL,42,44,380,206.80,"78,584.00"
2026-06-30,27,2026063005010552,BHL,42,45,60,206.80,"12,408.00"
2026-06-30,28,2026063005010548,BHL,42,58,73,206.80,"15,096.40"
2026-06-30,29,2026063005010851,BHPL,21,33,75,490.00,"36,750.00"
2026-06-30,30,2026063005010838,BHPL,48,99,10,490.50,"4,905.00"
2026-06-30,31,2026063005010837,BHPL,48,89,30,490.20,"14,706.00"
2026-06-30,32,2026063005010773,BHPL,21,45,480,490.00,"235,200.00"
2026-06-30,33,2026063005010772,BHPL,57,45,20,490.10,"9,802.00"
2026-06-30,34,2026063005010698,BHPL,42,89,500,490.20,"245,100.00"
2026-06-30,35,2026063005010627,BHPL,21,14,43,490.00,"21,070.00"
2026-06-30,36,2026063005010626,BHPL,35,14,100,490.00,"49,000.00"
2026-06-30,37,2026063005010625,BHPL,74,14,57,490.00,"27,930.00"
2026-06-30,38,2026063005010549,BHPL,36,89,50,490.20,"24,510.00"
2026-06-30,39,2026063005010491,BHPL,74,47,10,490.00,"4,900.00"
2026-06-30,40,2026063005010858,BNHC,58,22,20,312.00,"6,240.00"
2026-06-30,41,2026063005010639,BNHC,57,10,10,312.10,"3,121.00"
2026-06-30,42,2026063005010881,CHDC,59,67,10,"2,115.00","21,150.00"
2026-06-30,43,2026063005010623,CHDC,101,59,10,"2,104.00","21,040.00"
2026-06-30,44,2026063005010599,CHDC,101,45,30,"2,104.00","63,120.00"
2026-06-30,45,2026063005010515,CHDC,17,45,10,"2,117.00","21,170.00"
2026-06-30,46,2026063005010906,CIT,58,37,22,"1,685.90","37,089.80"
2026-06-30,47,2026063005010894,CIT,58,37,31,"1,685.90","52,262.90"
2026-06-30,48,2026063005010893,CIT,58,39,10,"1,685.90","16,859.00"
2026-06-30,49,2026063005010703,CIT,29,40,60,"1,685.70","101,142.00"
2026-06-30,50,2026063005010629,CIT,58,37,23,"1,685.00","38,755.00"
2026-06-30,51,2026063005010519,CIT,25,37,27,"1,685.00","45,495.00"
2026-06-30,52,2026063005010835,CKHL,45,57,10,599.00,"5,990.00"
2026-06-30,53,2026063005010725,CLI,49,57,13,443.00,"5,759.00"
2026-06-30,54,2026063005010724,CLI,49,8,13,443.00,"5,759.00"
2026-06-30,55,2026063005010723,CLI,49,58,13,443.00,"5,759.00"
2026-06-30,56,2026063005010722,CLI,49,22,13,443.00,"5,759.00"
2026-06-30,57,2026063005010721,CLI,49,17,128,442.00,"56,576.00"
2026-06-30,58,2026063005010615,CLI,49,38,12,441.80,"5,301.60"
2026-06-30,59,2026063005010503,CLI,42,21,280,441.50,"123,620.00"
2026-06-30,60,2026063005010485,CLI,42,17,25,442.00,"11,050.00"
2026-06-30,61,2026063005010891,DOLTI,85,45,10,330.50,"3,305.00"
2026-06-30,62,2026063005010839,DOLTI,19,49,20,330.20,"6,604.00"
2026-06-30,63,2026063005010806,DOLTI,92,49,100,330.20,"33,020.00"
2026-06-30,64,2026063005010557,DOLTI,14,62,48,330.00,"15,840.00"
2026-06-30,65,2026063005010556,DOLTI,58,62,32,330.10,"10,563.20"
2026-06-30,66,2026063005010555,DOLTI,57,62,20,330.20,"6,604.00"
2026-06-30,67,2026063005010763,DORDI,6,42,80,242.00,"19,360.00"
2026-06-30,68,2026063005010484,DORDI,3,42,200,242.00,"48,400.00"
2026-06-30,69,2026063005010665,EHPL,57,58,10,373.00,"3,730.00"
2026-06-30,70,2026063005010634,EHPL,87,56,10,372.00,"3,720.00"
2026-06-30,71,2026063005010514,EHPL,87,45,290,372.00,"107,880.00"
2026-06-30,72,2026063005010513,EHPL,41,45,10,374.00,"3,740.00"
2026-06-30,73,2026063005010844,GCIL,63,45,10,349.00,"3,490.00"
2026-06-30,74,2026063005010486,GCIL,25,58,1,338.60,338.60
2026-06-30,75,2026063005010453,GCIL,14,58,273,348.10,"95,031.30"
2026-06-30,76,2026063005010452,GCIL,52,58,100,348.80,"34,880.00"
2026-06-30,77,2026063005010441,GCIL,50,39,15,349.00,"5,235.00"
2026-06-30,78,2026063005010510,GCIL,22,41,10,349.60,"3,496.00"
2026-06-30,79,2026063005010624,GCIL,11,46,12,349.00,"4,188.00"
2026-06-30,80,2026063005010690,GCIL,41,41,200,348.00,"69,600.00"
2026-06-30,81,2026063005010689,GCIL,29,41,100,348.00,"34,800.00"
2026-06-30,82,2026063005010688,GCIL,49,41,456,348.00,"158,688.00"
2026-06-30,83,2026063005010687,GCIL,26,41,10,348.00,"3,480.00"
2026-06-30,84,2026063005010686,GCIL,14,41,727,348.10,"253,068.70"
2026-06-30,85,2026063005010685,GCIL,11,41,38,349.00,"13,262.00"
2026-06-30,86,2026063005010695,GCIL,48,41,13,348.00,"4,524.00"
2026-06-30,87,2026063005010694,GCIL,42,41,500,348.00,"174,000.00"
2026-06-30,88,2026063005010693,GCIL,42,41,"1,436",348.00,"499,728.00"
2026-06-30,89,2026063005010692,GCIL,58,41,900,348.00,"313,200.00"
2026-06-30,90,2026063005010691,GCIL,49,41,120,348.00,"41,760.00"
2026-06-30,91,2026063005010914,GVL,63,22,200,465.80,"93,160.00"
2026-06-30,92,2026063005010811,GVL,38,42,10,467.00,"4,670.00"
2026-06-30,93,2026063005010905,HATHY,62,81,50,687.00,"34,350.00"
2026-06-30,94,2026063005010871,HATHY,51,81,50,687.00,"34,350.00"
2026-06-30,95,2026063005010848,HATHY,38,81,25,687.00,"17,175.00"
2026-06-30,96,2026063005010782,HATHY,22,81,20,687.00,"13,740.00"
2026-06-30,97,2026063005010614,HATHY,42,87,15,684.50,"10,267.50"
2026-06-30,98,2026063005010512,HATHY,51,81,50,687.00,"34,350.00"
2026-06-30,99,2026063005010815,HDL,5,4,10,"1,141.00","11,410.00"
2026-06-30,100,2026063005010507,HDL,7,90,26,"1,140.00","29,640.00"
2026-06-30,101,2026063005010532,HDL,45,80,10,"1,140.00","11,400.00"
2026-06-30,102,2026063005010531,HDL,42,80,100,"1,140.00","114,000.00"
2026-06-30,103,2026063005010530,HDL,43,80,26,"1,140.00","29,640.00"
2026-06-30,104,2026063005010508,HDL,43,90,74,"1,140.00","84,360.00"
2026-06-30,105,2026063005010533,HDL,36,80,21,"1,140.00","23,940.00"
2026-06-30,106,2026063005010638,HDL,49,41,125,"1,140.50","142,562.50"
2026-06-30,107,2026063005010637,HDL,36,8,43,"1,140.00","49,020.00"
2026-06-30,108,2026063005010670,HDL,45,41,24,"1,140.00","27,360.00"
2026-06-30,109,2026063005010669,HDL,48,41,20,"1,140.00","22,800.00"
2026-06-30,110,2026063005010668,HDL,50,41,100,"1,140.00","114,000.00"
2026-06-30,111,2026063005010808,HDL,45,7,26,"1,140.00","29,640.00"
2026-06-30,112,2026063005010807,HDL,58,7,16,"1,140.50","18,248.00"
2026-06-30,113,2026063005010790,HDL,58,58,14,"1,140.50","15,967.00"
2026-06-30,114,2026063005010789,HDL,90,58,11,"1,140.50","12,545.50"
2026-06-30,115,2026063005010922,HHL,17,74,10,332.00,"3,320.00"
2026-06-30,116,2026063005010919,HHL,63,74,10,332.00,"3,320.00"
2026-06-30,117,2026063005010850,HHL,52,74,10,332.00,"3,320.00"
2026-06-30,118,2026063005010818,HHL,29,58,97,331.00,"32,107.00"
2026-06-30,119,2026063005010817,HHL,58,58,187,331.00,"61,897.00"
2026-06-30,120,2026063005010816,HHL,52,58,50,331.00,"16,550.00"
2026-06-30,121,2026063005010674,HHL,42,42,100,333.00,"33,300.00"
