date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-08-26,1,2026082605014815,AHL,42,58,50,395.50,"19,775.00"
2026-08-26,2,2026082605014992,BEDC,68,58,10,288.50,"2,885.00"
2026-08-26,3,2026082605014896,BEDC,57,72,50,289.00,"14,450.00"
2026-08-26,4,2026082605014882,BEDC,28,6,200,289.00,"57,800.00"
2026-08-26,5,2026082605014795,BEDC,7,13,10,289.50,"2,895.00"
2026-08-26,6,2026082605014794,BEDC,7,90,10,289.40,"2,894.00"
2026-08-26,7,2026082605014679,BEDC,68,32,30,288.50,"8,655.00"
2026-08-26,8,2026082605014883,BEDC,68,6,399,288.50,"115,111.50"
2026-08-26,9,2026082605014982,BGWT,33,32,10,489.90,"4,899.00"
2026-08-26,10,2026082605014922,BHL,48,57,"1,000",201.00,"201,000.00"
2026-08-26,11,2026082605014875,BHL,6,58,702,200.00,"140,400.00"
2026-08-26,12,2026082605014874,BHL,47,58,117,200.00,"23,400.00"
2026-08-26,13,2026082605014873,BHL,16,58,50,200.00,"10,000.00"
2026-08-26,14,2026082605014872,BHL,77,58,20,200.00,"4,000.00"
2026-08-26,15,2026082605014871,BHL,42,58,200,200.00,"40,000.00"
2026-08-26,16,2026082605014708,BHL,39,57,100,201.00,"20,100.00"
2026-08-26,17,2026082605014690,BHL,57,58,130,200.50,"26,065.00"
2026-08-26,18,2026082605014864,BHL,26,58,10,200.40,"2,004.00"
2026-08-26,19,2026082605014863,BHL,57,58,168,200.50,"33,684.00"
2026-08-26,20,2026082605014819,BHL,47,57,"1,000",201.00,"201,000.00"
2026-08-26,21,2026082605014788,BHL,49,57,100,201.00,"20,100.00"
2026-08-26,22,2026082605014781,BHL,34,57,50,201.00,"10,050.00"
2026-08-26,23,2026082605014779,BHL,87,57,"1,000",201.00,"201,000.00"
2026-08-26,24,2026082605014870,BHL,42,58,20,200.10,"4,002.00"
2026-08-26,25,2026082605014869,BHL,42,58,100,200.10,"20,010.00"
2026-08-26,26,2026082605014868,BHL,48,58,100,200.10,"20,010.00"
2026-08-26,27,2026082605014867,BHL,49,58,400,200.20,"80,080.00"
2026-08-26,28,2026082605014866,BHL,48,58,100,200.30,"20,030.00"
