date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-06-23,1,2026062305013535,AHL,56,58,20,474.90,"9,498.00"
2026-06-23,2,2026062305013534,AHL,56,58,100,474.00,"47,400.00"
2026-06-23,3,2026062305013533,AHL,56,33,30,473.90,"14,217.00"
2026-06-23,4,2026062305013532,AHL,56,58,380,473.00,"179,740.00"
2026-06-23,5,2026062305013264,AHL,22,58,10,473.00,"4,730.00"
2026-06-23,6,2026062305013304,BEDC,45,41,10,351.30,"3,513.00"
2026-06-23,7,2026062305013356,BEDC,51,83,40,351.10,"14,044.00"
2026-06-23,8,2026062305013355,BEDC,42,83,138,351.20,"48,465.60"
2026-06-23,9,2026062305013354,BEDC,65,83,20,351.30,"7,026.00"
2026-06-23,10,2026062305013353,BEDC,45,83,20,351.30,"7,026.00"
2026-06-23,11,2026062305013566,BEDC,41,83,261,351.00,"91,611.00"
2026-06-23,12,2026062305013565,BEDC,58,25,200,350.70,"70,140.00"
2026-06-23,13,2026062305013653,BGWT,47,7,10,639.40,"6,394.00"
2026-06-23,14,2026062305013328,BGWT,7,6,10,638.30,"6,383.00"
2026-06-23,15,2026062305013583,BHDC,39,26,182,447.40,"81,426.80"
2026-06-23,16,2026062305013582,BHDC,17,26,318,447.60,"142,336.80"
2026-06-23,17,2026062305013465,BHDC,14,22,50,450.00,"22,500.00"
2026-06-23,18,2026062305013464,BHDC,14,22,142,450.00,"63,900.00"
2026-06-23,19,2026062305013463,BHDC,14,58,50,450.00,"22,500.00"
2026-06-23,20,2026062305013462,BHDC,14,57,100,450.00,"45,000.00"
2026-06-23,21,2026062305013461,BHDC,14,66,100,450.00,"45,000.00"
2026-06-23,22,2026062305013332,BHDC,17,52,50,447.60,"22,380.00"
2026-06-23,23,2026062305013618,BHL,94,4,10,213.50,"2,135.00"
2026-06-23,24,2026062305013617,BHL,94,96,100,213.00,"21,300.00"
2026-06-23,25,2026062305013616,BHL,94,39,53,213.00,"11,289.00"
2026-06-23,26,2026062305013615,BHL,94,81,"4,627",212.50,"983,237.50"
2026-06-23,27,2026062305013586,BHL,22,81,100,212.50,"21,250.00"
2026-06-23,28,2026062305013377,BHL,49,81,20,212.50,"4,250.00"
2026-06-23,29,2026062305013333,BHL,57,81,47,212.50,"9,987.50"
2026-06-23,30,2026062305013290,BHL,58,81,20,212.50,"4,250.00"
2026-06-23,31,2026062305013326,BHPL,95,38,115,517.10,"59,466.50"
2026-06-23,32,2026062305013325,BHPL,14,38,30,517.10,"15,513.00"
2026-06-23,33,2026062305013324,BHPL,14,38,100,517.20,"51,720.00"
2026-06-23,34,2026062305013323,BHPL,42,38,185,517.30,"95,700.50"
2026-06-23,35,2026062305013322,BHPL,38,38,70,518.00,"36,260.00"
2026-06-23,36,2026062305013295,BHPL,38,58,330,518.00,"170,940.00"
2026-06-23,37,2026062305013602,BNHC,25,74,10,323.70,"3,237.00"
2026-06-23,38,2026062305013227,BNHC,57,74,238,321.00,"76,398.00"
2026-06-23,39,2026062305013226,BNHC,42,74,30,321.10,"9,633.00"
2026-06-23,40,2026062305013225,BNHC,98,74,"1,000",321.50,"321,500.00"
2026-06-23,41,2026062305013224,BNHC,32,74,207,321.60,"66,571.20"
2026-06-23,42,2026062305013223,BNHC,46,74,50,322.10,"16,105.00"
