date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-07-27,1,2026072705011775,AHL,71,21,190,420.00,"79,800.00"
2026-07-27,2,2026072705011774,AHL,40,21,100,420.00,"42,000.00"
2026-07-27,3,2026072705011773,AHL,80,21,210,420.00,"88,200.00"
2026-07-27,4,2026072705011604,AHL,80,34,10,420.00,"4,200.00"
2026-07-27,5,2026072705011603,AHL,58,34,90,421.00,"37,890.00"
2026-07-27,6,2026072705011931,BBC,45,13,10,"4,265.00","42,650.00"
2026-07-27,7,2026072705011814,BEDC,51,56,22,325.40,"7,158.80"
2026-07-27,8,2026072705011487,BEDC,51,43,107,325.40,"34,817.80"
2026-07-27,9,2026072705011486,BEDC,11,43,193,325.40,"62,802.20"
2026-07-27,10,2026072705011485,BEDC,14,43,200,325.50,"65,100.00"
2026-07-27,11,2026072705011508,BGWT,18,42,50,588.00,"29,400.00"
2026-07-27,12,2026072705011881,BHDC,22,38,11,438.10,"4,819.10"
2026-07-27,13,2026072705011863,BHL,21,33,475,214.00,"101,650.00"
2026-07-27,14,2026072705011862,BHL,21,58,200,214.00,"42,800.00"
2026-07-27,15,2026072705011861,BHL,21,58,50,213.50,"10,675.00"
2026-07-27,16,2026072705011833,BHL,49,58,720,213.00,"153,360.00"
2026-07-27,17,2026072705011803,BHL,26,58,100,213.00,"21,300.00"
2026-07-27,18,2026072705011802,BHL,26,49,100,213.00,"21,300.00"
2026-07-27,19,2026072705011498,BHL,58,26,100,212.00,"21,200.00"
2026-07-27,20,2026072705011493,BHL,58,64,50,212.00,"10,600.00"
2026-07-27,21,2026072705011673,BHL,19,58,200,212.50,"42,500.00"
2026-07-27,22,2026072705011633,BHL,39,1,200,212.40,"42,480.00"
2026-07-27,23,2026072705011630,BHL,56,17,147,212.00,"31,164.00"
2026-07-27,24,2026072705011629,BHL,36,17,500,212.00,"106,000.00"
2026-07-27,25,2026072705011628,BHL,57,17,297,212.00,"62,964.00"
2026-07-27,26,2026072705011627,BHL,58,17,56,212.00,"11,872.00"
